User ID,Dataset,Date,Tweet,"1=postive, 2=N, 3=Negative, 0=unknown","EmotionCode (1= Anger/insult/dogmatic/judgemental2= fear/stressed out/depressed/sad/bummed out/embarrassed, 3= loving/kind/supportive/inspired/helpful/longing/hopeful, 4 = happy/joking/excited/turned on 5= Neutral,statement 0 = don't know/not relevant/sarcastic without enough info on emotion",
scoopofscorpio,2,8,#FlogGnaw https://t.co/tgrBzmpD9L,0,0,
Shea_bertolucci,2,3,#MajorBlast ???????? http://t.co/5rwh4LWEWz,0,0,
scoopofscorpio,2,9,#notevensurprised  https://t.co/IGfHD5nPaZ,0,0,
daisyarriaga1,2,5,#Selena is life,0,0,
piwrightonline,2,2,#thirdtweet,0,0,
sgbrandonn,2,2,#UCLAStudents stand with #LAStreetVendors. #LegalizeStreetVending All Over #LA. Will You? @CurrenDPriceJr @josehuizar @elaccOrg,1,4,
VintedAlyssa,2,1,#uclaVSasu come on guys get your shit together .,3,1,
Lilly_vujacic,2,10,#Week10 ???????? https://t.co/rF9cSoYifB,0,0,
scoopofscorpio,2,6,1 more week ??????\x8f? https://t.co/EqQsat3UAv,1,4,
_nicolenaranjo,2,3,12 year olds these days look 25!!!,1,4,
sgbrandonn,2,6,15 minutes early to class... 15 minutes that I could've spend sleeping,3,2,
NYokubaitis,2,9,29 days til Christmas,1,4,
evelyn_fierro,2,10,40 hrs without any sleep or rest. Finals week soon to start ???? ????????,3,2,
theaaliyahsade,2,2,5.WE WANT EDUCATION THAT TEACHES US OUR TRUE HISTORY AND OUR ROLE IN THE PRESENT-DAY SOCIETY. (cough* AEP* cough),0,0,
scoopofscorpio,2,6,6 more hours and I can finally register to vote!,1,4,
_nicolenaranjo,2,2,A girl in my English class just so happen to be in the racist sorority on campus. I learned this after I read her essay about minimum wage.,3,1,
theaaliyahsade,2,3,a huge # of Bruins felt deeply disrespected instead of made to feel at home \x9f?? during Black Bruin Welcome Week. http://t.co/NGikjE9zal,0,0,
_nicolenaranjo,2,3,a lot of people hated me in high school now that I think about it lmao,1,4,
_nicolenaranjo,2,0,A nap sound good but a double double sounds better! #hungry,3,2,
ChristyLovee_,2,2,A paper due and math hw ????,3,2,
sgbrandonn,2,10,A tear came out of my eye when I set an alarm for 6:30am,3,2,
theaaliyahsade,2,6,a wise man understands not every battle is a war,2,5,
taytay_shanay,2,12,"a woman just walked past me with a shirt that said ""may your tequila be strong and your weekend be long"" i feel blessed",1,3,
theaaliyahsade,2,1,Afrikan Diaspora floor doing me riiiiight,2,5,
theaaliyahsade,2,8,AHH I CANT WAIT TO SEE KENIYAH NEXT WEEK,1,4,
sgbrandonn,2,8,ALEKS is testing my patience,3,2,
_nicolenaranjo,2,11,All at once I thought I had it all but\t it doesn\'t mean anything now that you are gone.,3,2,
theaaliyahsade,2,2,all praise due to the most high,2,5,
daisyarriaga1,2,2,"all the ""myths"" of periods are true ",2,5,
AndrewKnapp13,2,10,All the free shirts https://t.co/btaIRo3Q0j,2,5,
daisyarriaga1,2,4,all these school kids are so excited to throw pennies in the fountain,2,5,
KAISERxDRAGON,2,3,Almost busted the back of my heel open lol. Stupid scooter. XD,1,4,
Lilly_vujacic,2,3,Almost done with this stupid essay,3,2,
lifewarrior94,2,0,Almost every successful person begins with 2 beliefs: the future can be better than the present\t and I have the power to make it so.,1,3,
theaaliyahsade,2,9,also stop cussing,3,1,
scoopofscorpio,2,9,Also\t more investment in finding time to hang out with people\t not because they are available\t but because we connect \x9f????\x8f,1,3,
scoopofscorpio,2,3,always feels good to be off campus ????,1,4,
francapark,2,1,Am now the publicity chair of my floor #R3SLYFE #swag!!!!!!!,1,4,
theaaliyahsade,2,3,AMEN https://t.co/QRaIW7K22e,0,0,
Lilly_vujacic,2,4,Amen to that https://t.co/n94d5axwAY,0,0,
theaaliyahsade,2,3,AMEN! https://t.co/UYl5lg0rBT,0,0,
theaaliyahsade,2,3,AMEN! https://t.co/UYl5lg0rBT,0,0,
macklork,2,5,An important realization https://t.co/sY3av3LToN,0,0,
paja_thao,2,6,And I just want to fly.. Fly.. Fly away for a bit,2,5,
sgbrandonn,2,9,And I've been having nightmares at night lol,1,4,
KAISERxDRAGON,2,11,And my printing fee comes out to be 202.50 for this quarter. Oh man. Merry Christmas to me. -.-,3,2,
KAISERxDRAGON,2,11,And my printing fee comes out to be 202.50 for this quarter. Oh man. Merry Christmas to me. -.-,3,2,
ChristyLovee_,2,3,And Takk,0,0,
KAISERxDRAGON,2,7,And.. I fell in to temptation. Fallout4 here I come... and all nighter here I come?,1,4,
theaaliyahsade,2,6,anger is often deep seated and complex\t a secondary emotion that consumes an individual in defense of more vulnerable feelings,2,5,
francapark,2,0,Anyone in LA who's going to kam wanna house me for a night :-),2,5,
theaaliyahsade,2,2,anyway,0,0,
theaaliyahsade,2,9,Apparently I\'m going to ABC\t aye it\'s lit.,2,5,
theaaliyahsade,2,2,as muslims we shouldn\'t be disrespecting each other like this\t unity y\'all.,2,5,
ChristyLovee_,2,2,ASU is leading an action in response to the current racial incident. Please come to the bruin bear\x9f?? https://t.co/gaSC7XvZOY,2,5,
lauraa_x16,2,0,awkward moment when u post a regular snapchat to your story,2,5,
_nicolenaranjo,2,7,Baby boi. Andre ???? https://t.co/a8ySAj8X7m,2,5,
rickyterriquez,2,11,backseat\t windows up,2,5,
_nicolenaranjo,2,3,basic bitches from HS are annoying.,3,1,
angelaa_trannn,2,9,BCAF FAM ???? So thankful that I was able to be a part of the UCLA KASA Dance Off legacy. I'm so glad\x9f?? https://t.co/yuxl1YOzMC,1,4,
angelaa_trannn,2,9,BCAF FAM ???? So thankful that I was able to be a part of the UCLA KASA Dance Off legacy. I'm so glad\x9f?? https://t.co/yuxl1YOzMC,1,3,
k8giannini,2,1,Be an English major! So you can learn words like: would you like fries with that? - Professor Chayes,2,5,
theaaliyahsade,2,7,Being a part of a communtiy full of the strongest\t most socially conscious and determined individuals #BlackOnCampus,1,3,
_nicolenaranjo,2,3,Being broke sucks.,3,2,
KAISERxDRAGON,2,2,Being the floor dj and doing homework. Like a boss,1,4,
angelaa_trannn,2,9,Best experience ever ???\x8d,1,4,
rickyterriquez,2,5,bet you wish you had this when you could've,2,5,
Lilly_vujacic,2,2,Boba sounds good right now,1,4,
theaaliyahsade,2,3,BONITA APPLEBUM YOU GOTTA PUT ME ON,0,0,
KAISERxDRAGON,2,4,Branding explained! Yes!,1,4,
KAISERxDRAGON,2,4,Branding explained! Yes!,1,4,
Lilly_vujacic,2,4,Brandon only comes because we have AC and food ???\xaa,1,4,
theaaliyahsade,2,2,BRUH THERE IM AT THE RONALD REAGEN MEDICAL CENTER AND THE DOCTOR SITTING NEXT TO ME IS A BLACK MAN WITH MD PhD ON HIS NAME TAG #excellence,1,3,
francapark,2,0,Burnt popcorn. Unfortunate.,3,2,
scoopofscorpio,2,11,but I'm ???? https://t.co/N3ig1iA6fX,0,0,
theaaliyahsade,2,3,but islam was spread by the sword?,2,5,
ChristyLovee_,2,7,But this is what I chose,2,5,
theaaliyahsade,2,4,buying experiences won't make you happy,2,5,
_nicolenaranjo,2,3,byeeee https://t.co/guCNty9b5g,0,0,
theaaliyahsade,2,2,can i shadow you sir?,2,5,
sgbrandonn,2,3,Can I win the lottery #thecollegestudentstruggleisreal,1,4,
nancyh_22,2,1,can't wait for Friday!!!,1,4,
daisyarriaga1,2,7,can't wait for my glasses to arrive,1,4,
ThatAsian_Zeke,2,8,Casually scrolling through instagram when https://t.co/qw0o64P6pV,0,0,
rickyterriquez,2,8,Chanel #3 is Princess Leia's daughter lol,2,5,
NYokubaitis,2,5,"Check out this UCLA startup I\'m a part of! Charge cards with built in cord. Use promo code ""NICHOLAS""  for 15% off! https://t.co/NVcVZyuHVx",2,5,
NYokubaitis,2,5,"Check out this UCLA startup I\'m a part of! Charge cards with built in cord. Use promo code ""NICHOLAS""  for 15% off! https://t.co/NVcVZyuHVx",2,5,
NYokubaitis,2,5,"Check out this UCLA startup I\'m a part of! Charge cards with built in cord. Use promo code ""NICHOLAS""  for 15% off! https://t.co/NVcVZyuHVx",2,5,
scoopofscorpio,2,6,check the CCLE site and finding out you passed an assignment is honestly one of the best feelings in the world ???\x8f??\x8f?,1,4,
pppnguyener,2,8,chem midterm\t preparing for high school conference\t and long dance practices...sigh my week is going cray,3,2,
CarlosRamirezEn,2,0,"Chemistry Teacher: ""Who\'s pre-med?""",2,5,
ChristyLovee_,2,12,Chicken \x9f????\x8f???\x8f https://t.co/pdANVu2hHd,0,0,
theaaliyahsade,2,8,College is cool until you have no phone or computer\t 2 essays due\t bad sleeping habits and $4 in your account,3,2,
_nicolenaranjo,2,3,College is stressful af.,3,2,
paja_thao,2,4,College....sigh..,3,2,
AndrewKnapp13,2,11,Coming home https://t.co/xVetEOX0r9,1,4,
theaaliyahsade,2,8,comment MBTI and rising/sun/moon signs,2,5,
daisyarriaga1,2,4,could it be??,0,0,
paja_thao,2,2,Cpo is amazing!!!,1,4,
lifewarrior94,2,4,Create projects\t build\t be an engineer\t be an entrepreneur.,2,5,
Lilly_vujacic,2,10,Currently my fav song,1,4,
theaaliyahsade,2,4,damn. &lt;33 https://t.co/fPZKbj7eZs,0,0,
theaaliyahsade,2,4,damn. &lt;33 https://t.co/fPZKbj7eZs,0,0,
theaaliyahsade,2,8,DAVID COME TO UCLA ON THURSDAY AND WATCH MOCKINGJAY pt 2 IN WESTWOOD,1,3,
evelyn_fierro,2,12,Dead tired but too much to do ????,3,2,
theaaliyahsade,2,5,death is only caused by a loss of homeostasis,0,0,
piwrightonline,2,4,Defense of Poetry by Sir Philip Sydney is pretty boring. Just a rehash of Boccaccio #rehash #Boccaccio,0,0,
francapark,2,4,Destressed https://t.co/Zz770aB3wE,3,2,
rickyterriquez,2,12,did it work???????\x8f? https://t.co/wounf0a2Ot,2,5,
rickyterriquez,2,1,did you get uglier?,3,1,
rickyterriquez,2,4,do u ever go out of ur way to spend more time w/ straight boys for that .00001% chance something will happen? bc same,2,5,
sgbrandonn,2,7,Dom is so COOL #FSP,1,4,
theaaliyahsade,2,2,don't do drugs if you can't handle drugs....,2,5,
lifewarrior94,2,2,Don't lose priority. Get out there and win!!!!!!,1,4,
theaaliyahsade,2,2,don't y'all ever get tired of old white men?,3,1,
Lilly_vujacic,2,1,Done for today,1,4,
sgbrandonn,2,1,Done with classes! https://t.co/2xUkJ4stoG,1,4,
daisyarriaga1,2,11,Drake the inspiration behind my poli sic essay lets see how this goes!!!!,1,3,
daisyarriaga1,2,5,dreaming of you,0,0,
VintedAlyssa,2,3,Dude that catch was amazing ...,1,4,
lauraa_x16,2,0,Dude you know what else we should make a playlist for? Cake making! -some random guy,1,4,
KAISERxDRAGON,2,0,Elevator broken. At least it isn't both..,2,5,
theaaliyahsade,2,6,emotions are the most natural/ understandable thing\t but expressing ones emotions in childish ways as an adult wont earn any1 compassion,2,5,
theaaliyahsade,2,2,energetically speaking you can be whoever you want to be,1,4,
theaaliyahsade,2,2,environment is everything,2,5,
scoopofscorpio,2,6,essay complete ???\x8f??\x8f?,1,4,
_nicolenaranjo,2,1,Essay due at 12 and I'm not done.,1,4,
_nicolenaranjo,2,10,Even if I do not do as well as expected\t I learned so much.,1,3,
theaaliyahsade,2,5,even the genius asks questions,1,3,
theaaliyahsade,2,2,even tho it\'s a part of our culture\t if ppl were educated on ableism they would make an effort not to use this lingo https://t.co/lFaUpvu9mt,3,1,
Lilly_vujacic,2,4,Even though it look a lot of my time,2,5,
scoopofscorpio,2,8,ever want to complain about my personality and mannerisms? Talk to my mother.,1,3,
nancyh_22,2,11,everyone is invited to my funeral,1,4,
_nicolenaranjo,2,12,Everything fell apart during fall quarter.,3,2,
_nicolenaranjo,2,6,Evolution \x9f?? https://t.co/J63pV8TcMY,0,0,
paja_thao,2,5,Exhausted but not tired. How does that happen?,2,5,
sgbrandonn,2,10,eye bag game strong AF !,0,0,
Lilly_vujacic,2,10,Feeling depressed,3,2,
KAISERxDRAGON,2,1,Finally ate with people today. XD,1,3,
daisyarriaga1,2,3,FINALLY GETTING THIS ESSAY DONE,1,4,
KAISERxDRAGON,2,1,Finally took a shower. Time to go sleep. Class at 9 am tmrw!,1,3,
theaaliyahsade,2,6,FIRE https://t.co/LB0QTWrfQC,0,0,
CarlosRamirezEn,2,0,First day of classes at UCLA. Spending it playing guitar with others in my residence hall. #musicians,1,4,
CarlosRamirezEn,2,0,First day of classes at UCLA. Spending it playing guitar with others in my residence hall. #musicians,1,4,
Lilly_vujacic,2,0,Floor Seats ???????????? #bruinbash http://t.co/ye8QI5ufBM,1,4,
_nicolenaranjo,2,2,Folklorico practice 2day ??????\x8f?,0,0,
evelyn_fierro,2,4,Food after a day of no food ????,1,4,
NYokubaitis,2,2,For the seniors stressed over college apps right now: trust me\t it\'s worth it.,1,3,
theaaliyahsade,2,9,forensic anything,0,0,
theaaliyahsade,2,3,FORREAL https://t.co/SWTyEi9gtq,0,0,
paja_thao,2,3,Freaken DEMOCRATIC DEBATE getting HOT. #DemDebate #BernieSanders ????????????,1,4,
KAISERxDRAGON,2,3,FREE DAY IN SAN FRAN! YAY!,1,4,
rickyterriquez,2,2,fucked my way up to the top,1,4,
paja_thao,2,3,Fucking. Homework.,3,2,
k8giannini,2,6,Getting homework done before 3am! ???????? #homeworkgoals,3,2,
AndrewKnapp13,2,1,Go Bruins! http://t.co/AfNNA5CoF2,1,4,
pppnguyener,2,0,GO BRUINS!!! ???????????? http://t.co/5lKW69FBKx,1,4,
pppnguyener,2,0,GO BRUINS!!! ???????????? http://t.co/5lKW69FBKx,1,4,
angelaa_trannn,2,7,God I need to do good ???????\x8f??\x8f\xaa,1,3,
VintedAlyssa,2,0,Going home today :D family time ^\t^,1,4,
sgbrandonn,2,11,got rid of my 8am lab and got a later time THANKGOD,1,3,
pppnguyener,2,7,grades are falling like the leaves on campus ??\x8d\x81??\x8d???\x8d? what is gpa,3,2,
Shea_bertolucci,2,0,GUESS WHO DOESN'T HAVE TO BUY TEXT BOOKS,1,4,
taytay_shanay,2,0,"Guy hitting on my roommate: ""your hair IS soft!"" *feels hair*",1,4,
sgbrandonn,2,2,haha this is early,2,5,
sgbrandonn,2,1,hahahah,0,0,
nancyh_22,2,5,Halloween costume: stressed as fuck. Essay due Thursday and two midterms on Monday.,3,2,
_nicolenaranjo,2,3,Halloween is coming up. This isn't a costume. My brother was actually president. Look at that girl in the back! Haha http://t.co/fyZx8bJR5L,2,5,
macklork,2,7,happy bday lillian!!!!!! love you and miss you so so much and hope to see u soon???????????? hope u have an amazing day!!! https://t.co/Tqg0OGI5Of,1,4,
Shea_bertolucci,2,7,Happy BEARthday ??\x90? https://t.co/ppvAEpBDYN,0,0,
NYokubaitis,2,9,Happy birthday to the homie @Brendan_OBrien1 miss you bro. Much love and hope it's a good one! https://t.co/Yjn2MN0Vs9,1,3,
angelaa_trannn,2,2,Hate it when people don't start on time.. ????,3,2,
Lilly_vujacic,2,8,Hating on my roommate rn,3,2,
Lilly_vujacic,2,2,Have so much to do,3,2,
Lilly_vujacic,2,1,Have to start getting more sleep,2,5,
Lilly_vujacic,2,4,Haven't played tennis in a while,2,5,
sgbrandonn,2,5,He literally just emailed is an assignment at 8am that is due before 4pm,3,2,
ChristyLovee_,2,3,He not dead yet..... Y'all need to pray for him,1,3,
theaaliyahsade,2,3,he said there\'s more black men in prison than this university like that\'s the black men\'s fault\t WHAT ABOUT PROP 209 HO?!?!?!,0,0,
rickyterriquez,2,5,hella cute boys at b-plate,2,5,
piwrightonline,2,10,Here are some people you might enjoy following Lists three institutions. Twitter is very #stupid,3,1,
taytay_shanay,2,6,Hey David let's go get manbuns together! -@slumdogmilanare,1,4,
taytay_shanay,2,6,Hey David let's go get manbuns together! -@slumdogmilanare,1,4,
taytay_shanay,2,0,Hi I'm tweeting for a sociology study get on my level wow this is 100% worth $75,1,4,
theaaliyahsade,2,3,hillary clinton keeps bringing up how she would be the first female pres\t but she a white feminist and don\'t really care about anything?!,2,5,
daisyarriaga1,2,5,hold up @____veee ur having a baby?? https://t.co/NXeyl4RcoN,0,0,
daisyarriaga1,2,5,hold up @____veee ur having a baby?? https://t.co/NXeyl4RcoN,0,0,
daisyarriaga1,2,7,Hold up so she doesn't understand it but like it ?? hummm i guess music is a universal language,2,5,
sgbrandonn,2,7,Holy fuck it's 2:40 already I've spent half the day sleeping,3,2,
ThatAsian_Zeke,2,9,Holy fucking shit @aaroncarter https://t.co/Y42Xoq1R9r,0,0,
angelaa_trannn,2,11,Home sweet home ??????\x8f?,1,3,
sgbrandonn,2,11,Home sweet home ???\x8f??\x8f\xaa,1,4,
angelaa_trannn,2,0,Hopefully I do better next week ???????\x8f??\x8f\xaa,1,3,
paja_thao,2,3,Horchata!!!,0,0,
pppnguyener,2,6,how do high schoolers survive on less than six hours of sleep!!!,1,3,
theaaliyahsade,2,2,how you do this?,2,5,
daisyarriaga1,2,6,hpw cute!!! https://t.co/JhiGy9OQmR,0,0,
theaaliyahsade,2,2,human suffering makes the world go round,3,1,
KAISERxDRAGON,2,4,Hunger meet workshop. Workshop meet hunger. https://t.co/bUqCciKRoj,0,0,
_nicolenaranjo,2,11,I accidentally dropped my phone in the toilet.,3,2,
scoopofscorpio,2,11,I always let my friends know that no one is good enough for them.,2,5,
_nicolenaranjo,2,5,I am just chilling in my room feeling like shit with a million things on my mind with a million things to do...,3,2,
theaaliyahsade,2,3,i be talking hella thuggish in my mind\t but acting respectable af during confrontations,3,1,
scoopofscorpio,2,8,I can just tell this is going to be a good week tbh,1,4,
sgbrandonn,2,6,I can sleep all day but I have to get up????,3,2,
sgbrandonn,2,3,I can't wait to go home,3,2,
_nicolenaranjo,2,4,I can't wait to TU this weekend.,1,4,
ChristyLovee_,2,5,I can\'t\t I gotta turn this ac on,2,5,
_nicolenaranjo,2,3,I didn't like many people in my graduating class anyways. They never kept it real!,3,1,
daisyarriaga1,2,11,i do !!!,0,0,
_nicolenaranjo,2,7,I don't care. You don't care.,2,5,
sgbrandonn,2,6,I don't even know who I follow Haha,1,4,
pppnguyener,2,4,I don't even understand school anymore ????,3,2,
scoopofscorpio,2,11,I don't miss LA yet lol,1,4,
_nicolenaranjo,2,8,I don't remember my brothers being this cute ????\x9f\x9d???\x8f https://t.co/m4Qj6Zr7KI,1,3,
ChristyLovee_,2,12,I don't understand how people in high school be stressed about finals .. That shit easy af,3,1,
k8giannini,2,10,I don't want to go to class,3,2,
sgbrandonn,2,3,I don't want to leave,3,2,
Lilly_vujacic,2,3,I don't want to start my ethno essay,3,2,
scoopofscorpio,2,1,I don\'t even feel nervous\t hm,1,4,
VintedAlyssa,2,10,I feel bad for not working out ):,3,2,
sgbrandonn,2,5,I feel goooodd I had 10 hours of sleep,1,3,
sgbrandonn,2,3,I feel guilty AF,3,1,
_nicolenaranjo,2,5,I feel like I am going to barf.,3,2,
sgbrandonn,2,4,I feel so empowered after this session  !!!,1,3,
_nicolenaranjo,2,11,I feel ya @daisyarriaga1 @justinbieber is the loml &lt;3,0,0,
_nicolenaranjo,2,4,I got hours of sleep doe ????????????,3,2,
Lilly_vujacic,2,10,I hardly ever take naps so I feel guilty,3,2,
scoopofscorpio,2,3,I hate accidentally finding things out ????,3,2,
francapark,2,4,I hate cramps,3,2,
lauraa_x16,2,1,I HATE EVERY PERSON WHO IS IN THE FRONT AND NOT ROCKING OUT TO @thebottlemen,3,1,
paja_thao,2,6,I hate math now,3,1,
_nicolenaranjo,2,11,I HATE PLUSES AND MINUSES ON GRADES SMH,3,2,
francapark,2,2,I hate probability. That shit makes so sense to me,3,2,
k8giannini,2,4,I hate puppies and underprivileged children\t stop asking me to join your club!!!i just want to get to class in peace ????,3,1,
Lilly_vujacic,2,7,I hate waking up late,3,2,
rickyterriquez,2,4,I have a paper to write and my laptop thought it'd be cute to have to update \x9f????\x8f,3,2,
_nicolenaranjo,2,6,I have done nothing.,3,2,
scoopofscorpio,2,8,I have overused my swipes for the quarter\t I will do better next.,3,2,
VintedAlyssa,2,0,I have school tomorrow and idk how I feel about that ?,3,2,
Lilly_vujacic,2,9,I have to do my essay but I keep procrastinating,3,2,
_nicolenaranjo,2,1,"I have to do the stupid ""think about it"" course. Are you serious. I have better things to think about.",3,1,
Lilly_vujacic,2,5,I have to think positive,1,3,
Lilly_vujacic,2,3,I haven't gotten anything done,3,2,
nancyh_22,2,9,I haven't seen him since father's day.,2,5,
daisiessyrup,2,11,I HIT ROCK BOTTOMMMMMM,3,2,
daisyarriaga1,2,10,i hope she likes it because this shit is taking up all my time,1,3,
francapark,2,4,I just spent $7 on candy ugh,3,2,
rickyterriquez,2,12,I just started the fosters on Netflix...goodbye sleep &amp; social life,1,4,
ChristyLovee_,2,5,I just want this class to be over,3,2,
rickyterriquez,2,7,I just want to wrap myself up in a blanket with a bae,2,5,
sgbrandonn,2,3,I just woke up from a nap..what are naps,1,4,
ChristyLovee_,2,10,I know some rapper is gonna come out w a new song about Kobe,2,5,
theaaliyahsade,2,2,i know that that isn\'t always true\t but if you go through life in ur feelings and out of control u will never b happy,2,5,
rickyterriquez,2,5,I like Ariana Grande so much\t I want to order an Ariana venti,1,4,
_nicolenaranjo,2,6,I listen to classical music because I heard that people who listen to classical music are smarter than people who listen to Fetty Wap.,2,5,
sgbrandonn,2,9,I lost my earphones somewhere in my house and I can't find them ????,3,2,
Lilly_vujacic,2,12,I love Disneyland,1,4,
daisyarriaga1,2,10,i love doing secretive cute surprises during the Holidays makes me feel like I'm one of Santa's Elves!! #WhereMyPayCheckAtThoeSanta,1,3,
theaaliyahsade,2,8,I LOVE FACEBOOK BC ALL THE OLD PEOPLE DRAMA\t but can y\'all keep ur ugly views about syrians\t muslims and caitlyn jenner to urself omg,3,1,
theaaliyahsade,2,7,I love how @leenalilo is so into photography\t I can\'t wait to see the world through your eyes sis. #muslimahexcellence,1,4,
rickyterriquez,2,12,I love it when you give me head\t I hate it when you give me headaches,0,0,
francapark,2,11,I love la but I'm so happy to be home :),1,4,
theaaliyahsade,2,8,I love learning about Ethiopia,1,4,
ChristyLovee_,2,6,I love piercings,1,4,
_nicolenaranjo,2,0,I love sleeping!,1,4,
_nicolenaranjo,2,5,I mailed myself a present (-:,1,4,
rickyterriquez,2,3,I mean I have my own opinions\t but I\'ll keep those to myself,2,5,
_nicolenaranjo,2,0,I miss coffee cake Thursday's!,3,2,
daisiessyrup,2,4,I miss you. Forever will miss u https://t.co/SLXlSeUjEP,1,3,
sgbrandonn,2,3,I missed the AC and the fast WIFI,3,2,
_nicolenaranjo,2,1,I missed the deadline registration for the LA Marathon and now I have to pay more. #sadandbroke,3,2,
rickyterriquez,2,4,I need a nap,2,5,
scoopofscorpio,2,6,I need my internship to start soon so I can be productive again lol,1,3,
paja_thao,2,2,I need to go to the store. Getting cluster phobic just being in my room.,3,2,
sgbrandonn,2,1,I need to hurry up and finish up these reflections,3,1,
ChristyLovee_,2,8,I need to let out all this anger,3,1,
angelaa_trannn,2,0,I need to start hitting the gym soon ????,1,3,
_nicolenaranjo,2,4,I need to study for my midterm.,3,2,
daisiessyrup,2,4,I PASSED MY MATH MIDTERM. YASSSSSSSSS,1,4,
sgbrandonn,2,6,I really do not like this time change because it gets so dark so early,3,2,
theaaliyahsade,2,8,I really miss the somali community,3,2,
sgbrandonn,2,7,I really thought that was it for my phone,2,5,
theaaliyahsade,2,3,I really want to talk to some ppl from high school\t but hey decide to be extra and delete their social media and i have no phone sooo,3,2,
lauraa_x16,2,1,I refuse to believe that I threw away all of Mr. and Mrs. Worths' notes but kept all of Duarte's,2,5,
scoopofscorpio,2,2,I say the most odd things sometimes,2,5,
taytay_shanay,2,8,I sexually identify myself as a spork\t thank you very much. -David,1,4,
_nicolenaranjo,2,3,I should be finishing my homework but I can't help but feel blessed.,1,3,
_nicolenaranjo,2,1,I started my period today and the moon is red. Coincidence?,2,5,
taytay_shanay,2,6,I think I did well on the quiz. I think everyone failed it and I failed it too\t but I failed it less than everyone else. #overheardatUCLA,3,2,
taytay_shanay,2,6,I think I did well on the quiz. I think everyone failed it and I failed it too\t but I failed it less than everyone else. #overheardatUCLA,1,3,
paja_thao,2,11,I think that if we were objects in this world\t our irrelevancy would kill us slowly and we would diminish within a second of time.,2,5,
_nicolenaranjo,2,2,I want a check plus.,2,5,
VintedAlyssa,2,10,I want it to ship already /:,3,2,
theaaliyahsade,2,3,I want keniyah to make another film about muslimahs when she gets here,1,3,
theaaliyahsade,2,2,I WANT TO ASK HIM ABOUT HIS LIFE SO BADLY OMG,1,4,
daisyarriaga1,2,5,i want to be able to get whatever i want again,2,5,
Lilly_vujacic,2,11,I want to go home ???\x81,3,2,
theaaliyahsade,2,6,I want to travel and see beautiful places or whatever\t but what\'s more important to me is meeting people from different places,2,5,
scoopofscorpio,2,5,I was so happy to find that people understood my costume:,1,4,
scoopofscorpio,2,7,I was stressed out about my essay\t but then I got this email from my TA. ??????\x8f? https://t.co/M8hlalZ9I7,3,2,
sgbrandonn,2,6,I was suppose to leave yesterday night but I stayed,2,5,
francapark,2,9,I wear the same pair of sweats to my 8am my classmates probably think I own nothing else,2,5,
scoopofscorpio,2,7,I wish I could have heard what that student shouted during the rally that caused such unrest ????,2,5,
francapark,2,11,I would love if these 3 asteroids on my face could leave thanks,1,3,
Lilly_vujacic,2,4,I wouldn't know what that feels like. I'm from LA  https://t.co/D7RGAheEdz,0,0,
theaaliyahsade,2,3,I'm a wanderer,2,5,
_nicolenaranjo,2,9,I'm famous and came out on the news!,1,4,
nancyh_22,2,0,I'm fucken scared it's the first day of class.,3,2,
VintedAlyssa,2,1,I'm locked out of my room,3,2,
rickyterriquez,2,12,I'm sad &amp; eric went to sleep so now I'm sad &amp; lonely ????,3,2,
Lilly_vujacic,2,1,I'm so sleepy,3,2,
angelaa_trannn,2,3,I'm so sore ????,3,2,
nancyh_22,2,3,I'm soo sleepy but I have hw to finish.,3,2,
nancyh_22,2,9,I'm soooo happy my brother is coming back,1,4,
sgbrandonn,2,7,I'm still not done with midterms ????????,3,2,
nancyh_22,2,4,I'm surprise Brandon is not here eating my food.,1,4,
francapark,2,8,I've always hated cheese sticks,3,1,
Lilly_vujacic,2,6,I've been listening to mariachi for 4 hours straight now,2,5,
theaaliyahsade,2,0,I've changed my schedule so much in the past week lmao,1,4,
theaaliyahsade,2,3,I've decided imma become a Sociology Professor very later on in life.,1,4,
theaaliyahsade,2,0,I\'m catching 60% of what is going on\t do I drop or nah?,2,5,
lauraa_x16,2,11,"I\'m still slightly bitter that I lost the spelling bee in sixth grade just bc I gave the British English spelling of ""argument""",2,5,
rickyterriquez,2,12,idk I like being alone,2,5,
_nicolenaranjo,2,3,idk idk idk idk idk,2,5,
sgbrandonn,2,5,Idk why I'm complaining about my 10am class... I didn't complain this much about my everyday 8am during summer quarter,2,5,
daisiessyrup,2,11,If anybody ever has to take an English Comp 3 Course at UCLA take PEGGY DAVIS! She was the business.,1,4,
daisiessyrup,2,11,If anybody ever has to take an English Comp 3 Course at UCLA take PEGGY DAVIS! She was the business.,1,4,
rickyterriquez,2,6,if I were straight I'd date Christine,1,3,
scoopofscorpio,2,1,if tweeting could get me my degree I'd be here forever.,3,2,
theaaliyahsade,2,3,IF YOU A WOKE TRANSFER\t TRANSFER TO UCLA OR UC BERK &lt;3 &lt;3,1,4,
scoopofscorpio,2,3,If you clap. I clap back is my favorite part of @rgay 's bio.,2,5,
ChristyLovee_,2,7,Ig it's just not meant for me to be happy,3,2,
_nicolenaranjo,2,6,Ily ??\x90????? https://t.co/jYOs9myhXd,0,0,
_nicolenaranjo,2,6,Ily ??\x90????? https://t.co/jYOs9myhXd,0,0,
macklork,2,4,im pretty sure my entire freshman 15 is going to be 98% peanut butter,1,4,
